id,screen_name
3379490699,AliciaLiraM
152113826,RommyStock
2387175376,acartamos
1119189451,Marxibonver
999771618,Antonnic1
895437694586810368,factorabsoluto
896508940623728645,milebarriaval1
131896398,Caritomelipulli
113732657,tamitaduran
236403245,pancho_spyder
73253133,marcomboz
2809354377,revistadoscl
890037632541089793,PauliCarrilloO
96014777,vicguajardo
373604003,sebastian_ulloa
1194254670,rmiranda1818
85703659,Kalasjnikov
315051544,_ForceOne_
191510978,Bryjeco
89113798,elandrez
113754182,cokerv
101665862,daniela_leyton
749845091565445120,Sai_Kiran97
156771819,Blancjaguar
2773992441,NicolConG
483355875,JuanBellSantos
903268870571646976,andy97abcp
908818425409089536,JavierE90202899
909795571501813762,Martina56499404
831532574363250689,Encuestas_Full
1246700742,vergaragaete
807995015633010689,carcamodoctor
118254661,MLopezSanFco
4188372988,rtntorres
330691910,alejandroigor
272454642,jlopezsaffie
66363600,alejandrohz
584920913,DonatoCamila
898177649637552129,MickyyRod
196684975,ogbal
3131249362,mujertalca
1345997576,brujadelsure
909144054381780992,Roberto07939
247583122,HectorAracena
897861574685315079,Camiflohez
909570098708537349,XExterior
69088798,Reedhab
156984561,Ericdiazfierro
110874016,a_fr4id
771024918314094597,CarlosRojasB7
284151459,JuriEdo
276160128,Xzeneverse
581775524,Maripi______
2678109396,chocafive
60693063,jpulgart
889205332106457092,FernandaMillaq1
118711875,fangobe_qta
2604557463,fenahormazabal
192689495,oportonto
260840784,leonardocayul
706875265885011969,pedrosaitzs
903723587634384896,Victorgz1958
2557472089,lis_ponce
37302524,jamonroyc
33392564,sbarrien
895702505849487360,AndreaM20973450
185786393,jdiazsaenger
190820275,ximenaborquez
2243884352,ISIR2014
41373684,Gasio
493188388,Rojohocicon
4135715643,Cecilia51187759
235260993,Lor_mag
66389652,Drakkar31
1018267116,SocioyPoliti_UC
61257229,ojobienabierto
1400149472,DonosoEduardo13
257926705,Manecita_82
358359265,witoldlutoslaws
734594345496612864,CapitanAmnesia
3120511120,theedeivids
394606986,PATRICIARocha44
792348750,ignaciaugas
66688195,Boris_Ramirez_P
863581958558896128,daespe1420
118226575,gabipacita
3408782865,Pablo_MelladoV
3293065858,LonomaBar15
118746585,falarconj
772983543152648192,diegogarcesj
384468896,k_zuela
2286575148,escorpion369
4915341646,ecochiquillanes
41920141,jmolina2009
804353339832012801,Fernand130602
2449739946,valemedelz
48932485,ximenarr
62186243,Rhrocco
14861338,kaluko
138419432,mfernandaotero
id,screen_name
101014715,Auloli
273107089,LuisVillegasC
302878190,Clara_Bella_
766482745593823232,GabrielaSepulRo
845098278786154497,DoctoraGenna
42526495,alioshak
1406616926,cynthiaboudon
738605125980196864,cesach_congreso
97718738,olguinvargas
906911277083234304,NucleoMilaTapia
903592659998134272,JorgeAlvialPant
805831028157857792,IndigenasP
104493389,marisolcitasl
17770676,rodrigoelpelao
536755025,jopazoi
2461263778,mov1945
83704138,imaureirac
45932473,Juliangonzalezu
146597683,rolodelrio
901076136,JEDIMAURICIO
227377721,erickfuentesg
388274091,36latitudsur
1027534790,TeresaValdesE
178971929,leslie_nicholls
338928731,jucoriba
2465277688,rapimn
425834956,dalmonacidh
47988576,ffrias9
179955099,ganteraraya
47466216,Marxielo
177688270,SenadorTuma
47370476,andreafera
793975692002205696,S_Orellana_P
87237142,poliDanielaP
37774720,S_URRUTIA_C
123429566,FelipeMedinaM
89000732,erickythman
422700110,porortiz
309746061,elchedelosgays
139570870,gillevargaspohl
115115066,Batigala
2901096508,meIanie5
893523596290785280,xuangzhe2018nm
1109944400,MauricioMolinaL
118518365,DanielVerag
717818352480231425,OctavioMeneses9
2770568079,Jorge_Urz
128487405,jlulloa
1601066106,SowMaese
866495042147549184,castan_paul
866974772,DafneConchaF
3188092203,PRadicalcl
78406488,acevedo_arenas
828518405846212610,APMLOfficial_
182429847,carpediem_dia
850081540478578689,Marie02410254
397363796,RobertoRoaG
309771547,GonSalome
3264792214,AlmendrasJavier
2522035618,z1gm4_v2
467939682,Dr_Paisa
352090393,renatozep
104020962,Karolcariola
211608164,cazuulo
37326502,LeoPlaza
834985804665495555,Zacariascifuen3
492425306,Paulwarab
2184495479,eugenia_schnake
766623204,YukanKappatsu
106447913,JRArdiles
866354822890622977,DiegoCalderonC
394777611,Raam75
67537920,felipegonzalezf
1194446600,ptraslav
2927376670,relatosalbos
207686335,tomasrobertoher
111131259,konuepangue
266201584,silvestrezen
816533376,ANDIMEnacional
195436785,Jessicanunezr
2523573765,marcthor73
1373157006,regdelosvalles
39703233,EnzoPelle11
386811675,gonzalocidv
90870111,morganazurda
35273903,eslo_quehay
589262735,SamuelEscares
247126245,patto_paar
908509859292893184,CarterrCata99
124328932,pepivictoriano
176196734,Ximo_W
161064221,carin_pp
8884542,f_vasquez
392087868,josezavmoy
4472312535,DanielCantoM13
466082366,oscar_oyarzo
155647653,Karinafer76
108505897,MiPropioMantra
87442058,wsau1987
122517942,JorgeUzon
id,screen_name
118782965,JULIOZUNIGA2013
241143987,JoseAlvaradoG
709881477664808960,drupidi3
96650319,mynameiskaaty
